ID,DatabaseCode,Country,Lineage,Population,Is.replicated
427,XO2020-1-IXG-66,India,Lineage_02,Axoo_07,YES
428,XO2020-1-IXG-66,India,Lineage_02,Axoo_09,YES
429,XO2020-1-IXG-67,India,Lineage_02,Axoo_09,NO
430,XO2020-1-IXG-68,India,Lineage_02,Axoo_09,NO
431,XO2020-1-IXG-69,India,Lineage_02,Axoo_05,YES
432,XO2020-1-IXG-69,India,Lineage_02,Axoo_07,YES
433,XO2020-1-IXG-7,India,Lineage_02,Axoo_07,NO
434,XO2020-1-IXG-70,India,Lineage_02,Axoo_07,NO
435,XO2020-1-IXG-71,India,Lineage_02,Axoo_07,NO
436,XO2020-1-IXG-72,India,Lineage_02,Axoo_09,NO
437,XO2020-1-IXG-73,India,Lineage_03,Axoo_12,NO
438,XO2020-1-IXG-74,India,Lineage_02,Axoo_07,NO
439,XO2020-1-IXG-75,India,Lineage_02,Axoo_09,NO
440,XO2020-1-IXG-76,India,Lineage_02,Axoo_09,NO
441,XO2020-1-IXG-77,India,Lineage_02,Axoo_09,NO
442,XO2020-1-IXG-78,India,Lineage_02,Axoo_07,NO
443,XO2020-1-IXG-79,India,Lineage_02,Axoo_09,NO
444,XO2020-1-IXG-8,India,NA,NA,NO
445,XO2020-1-IXG-80,India,Lineage_03,Axoo_10,NO
446,XO2020-1-IXG-81,India,Lineage_03,Axoo_10,NO
447,XO2020-1-IXG-82,India,Lineage_02,Axoo_09,NO
448,XO2020-1-IXG-83,India,Lineage_02,Axoo_09,NO
449,XO2020-1-IXG-84,India,Lineage_02,Axoo_09,NO
450,XO2020-1-IXG-85,India,Lineage_02,Axoo_09,NO
451,XO2020-1-IXG-86,India,Lineage_02,Axoo_09,NO
452,XO2020-1-IXG-87,India,Lineage_02,Axoo_09,NO
453,XO2020-1-IXG-88,India,Lineage_02,Axoo_07,NO
454,XO2020-1-IXG-89,India,Lineage_02,Axoo_09,NO
455,XO2020-1-IXG-9,India,NA,NA,NO
456,XO2020-1-IXG-90,India,Lineage_02,Axoo_09,NO
457,XO2020-1-IXG-91,India,Lineage_02,Axoo_07,NO
458,XO2020-1-IXG-92,India,Lineage_02,Axoo_09,NO
459,XO2020-1-IXG-93,India,Lineage_01,Unresolved,YES
460,XO2020-1-IXG-93,India,Lineage_02,Unresolved,YES
461,XO2020-1-IXG-94,India,Lineage_02,Axoo_07,NO
462,XO2020-2-10,Philippines,Lineage_03,Axoo_12,YES
463,XO2020-2-10,Philippines,Xoc,Xoc,YES
464,XO2020-2-100,Philippines,Lineage_01,Axoo_03,YES
465,XO2020-2-100,Philippines,Lineage_02,Axoo_04,YES
466,XO2020-2-100,Philippines,Lineage_02,Axoo_06,YES
467,XO2020-2-100,Philippines,Lineage_02,Axoo_07,YES
468,XO2020-2-100,Philippines,Lineage_03,Axoo_12,YES
469,XO2020-2-100,Philippines,Xoc,Xoc,YES
470,XO2020-2-101,Philippines,Lineage_01,Axoo_03,YES
471,XO2020-2-101,Philippines,Lineage_03,Axoo_12,YES
472,XO2020-2-102,Philippines,Lineage_03,Axoo_12,NO
473,XO2020-2-103,Philippines,Lineage_03,Axoo_12,NO
474,XO2020-2-104,Philippines,Lineage_03,Axoo_12,YES
475,XO2020-2-104,Philippines,Xoc,Xoc,YES
476,XO2020-2-105,Philippines,Lineage_03,Axoo_12,YES
477,XO2020-2-105,Philippines,Xoc,Xoc,YES
478,XO2020-2-106,Philippines,Lineage_03,Axoo_12,YES
479,XO2020-2-106,Philippines,Xoc,Xoc,YES
480,XO2020-2-107,Philippines,Lineage_03,Axoo_12,YES
481,XO2020-2-107,Philippines,Xoc,Xoc,YES
482,XO2020-2-108,Philippines,Lineage_03,Axoo_12,YES
483,XO2020-2-108,Philippines,Xoc,Xoc,YES
484,XO2020-2-109,Philippines,Lineage_03,Axoo_12,NO
485,XO2020-2-11,Philippines,Lineage_03,Axoo_12,YES
486,XO2020-2-11,Philippines,Xoc,Xoc,YES
487,XO2020-2-110,Philippines,Lineage_03,Axoo_12,NO
488,XO2020-2-111,Philippines,Lineage_03,Axoo_12,NO
489,XO2020-2-112,Philippines,Lineage_03,Axoo_12,YES
490,XO2020-2-112,Philippines,Xoc,Xoc,YES
491,XO2020-2-113,Philippines,Lineage_03,Axoo_12,YES
492,XO2020-2-113,Philippines,Xoc,Xoc,YES
493,XO2020-2-114,Philippines,Lineage_01,Unresolved,YES
494,XO2020-2-114,Philippines,Lineage_02,Unresolved,YES
495,XO2020-2-114,Philippines,Xoc,Xoc,YES
496,XO2020-2-115,Philippines,Lineage_01,Unresolved,YES
497,XO2020-2-115,Philippines,Lineage_02,Unresolved,YES
498,XO2020-2-115,Philippines,Xoc,Xoc,YES
499,XO2020-2-116,Philippines,Lineage_01,Unresolved,YES
500,XO2020-2-116,Philippines,Lineage_02,Unresolved,YES
501,XO2020-2-116,Philippines,Xoc,Xoc,YES
502,XO2020-2-117,Philippines,Lineage_01,Axoo_01,YES
503,XO2020-2-117,Philippines,Lineage_01,Axoo_03,YES
504,XO2020-2-118,Philippines,Lineage_01,Axoo_01,YES
505,XO2020-2-118,Philippines,Lineage_01,Axoo_03,YES
506,XO2020-2-119,Philippines,Lineage_03,Axoo_12,NO
507,XO2020-2-12,Philippines,Lineage_03,Axoo_12,YES
508,XO2020-2-12,Philippines,Xoc,Xoc,YES
509,XO2020-2-120,Philippines,Lineage_03,Axoo_12,YES
510,XO2020-2-120,Philippines,Xoc,Xoc,YES
511,XO2020-2-121,Philippines,Lineage_03,Axoo_12,YES
512,XO2020-2-121,Philippines,Xoc,Xoc,YES
513,XO2020-2-122,Philippines,Lineage_03,Axoo_12,NO
514,XO2020-2-123,Philippines,Lineage_03,Axoo_12,YES
515,XO2020-2-123,Philippines,Xoc,Xoc,YES
516,XO2020-2-124,Philippines,Lineage_03,Axoo_12,YES
517,XO2020-2-124,Philippines,Xoc,Xoc,YES
518,XO2020-2-125,Philippines,Lineage_03,Axoo_12,YES
519,XO2020-2-125,Philippines,Xoc,Xoc,YES
520,XO2020-2-126,Philippines,Lineage_03,Axoo_12,YES
521,XO2020-2-126,Philippines,Xoc,Xoc,YES
522,XO2020-2-127,Philippines,Lineage_02,Axoo_06,YES
523,XO2020-2-127,Philippines,Xoc,Xoc,YES
524,XO2020-2-128,Philippines,Xoc,Xoc,NO
525,XO2020-2-129,Philippines,Lineage_03,Axoo_12,YES
526,XO2020-2-129,Philippines,Xoc,Xoc,YES
527,XO2020-2-13,Philippines,Lineage_03,Axoo_12,YES
528,XO2020-2-13,Philippines,Xoc,Xoc,YES
529,XO2020-2-130,Philippines,Lineage_03,Axoo_12,NO
530,XO2020-2-131,Philippines,Lineage_01,Unresolved,YES
531,XO2020-2-131,Philippines,Lineage_02,Unresolved,YES
532,XO2020-2-131,Philippines,Xoc,Xoc,YES
533,XO2020-2-132,Philippines,Lineage_01,Unresolved,YES
534,XO2020-2-132,Philippines,Lineage_02,Unresolved,YES
535,XO2020-2-132,Philippines,Xoc,Xoc,YES
536,XO2020-2-133,Philippines,Lineage_01,Unresolved,YES
537,XO2020-2-133,Philippines,Lineage_02,Unresolved,YES
538,XO2020-2-133,Philippines,Xoc,Xoc,YES
539,XO2020-2-134,Philippines,Lineage_01,Unresolved,YES
540,XO2020-2-134,Philippines,Lineage_02,Unresolved,YES
541,XO2020-2-134,Philippines,Xoc,Xoc,YES
542,XO2020-2-135,Philippines,Lineage_01,Unresolved,YES
543,XO2020-2-135,Philippines,Lineage_02,Unresolved,YES
544,XO2020-2-135,Philippines,Xoc,Xoc,YES
545,XO2020-2-136,Philippines,Lineage_01,Unresolved,YES
546,XO2020-2-136,Philippines,Lineage_02,Unresolved,YES
547,XO2020-2-136,Philippines,Xoc,Xoc,YES
548,XO2020-2-137,Philippines,Lineage_03,Axoo_12,YES
549,XO2020-2-137,Philippines,Xoc,Xoc,YES
550,XO2020-2-138,Philippines,Lineage_03,Axoo_12,NO
551,XO2020-2-139,Philippines,Lineage_03,Axoo_12,YES
552,XO2020-2-139,Philippines,Xoc,Xoc,YES
553,XO2020-2-14,Philippines,Lineage_03,Axoo_12,NO
554,XO2020-2-140,Philippines,Lineage_03,Axoo_12,NO
555,XO2020-2-141,Philippines,Lineage_03,Axoo_12,NO
556,XO2020-2-142,Philippines,Lineage_03,Axoo_12,NO
557,XO2020-2-143,Philippines,Lineage_03,Axoo_12,NO
558,XO2020-2-144,Philippines,Lineage_03,Axoo_12,YES
559,XO2020-2-144,Philippines,Xoc,Xoc,YES
560,XO2020-2-145,Philippines,Lineage_03,Axoo_12,NO
561,XO2020-2-146,Philippines,Lineage_03,Axoo_12,NO
562,XO2020-2-147,Philippines,Lineage_03,Axoo_12,NO
563,XO2020-2-148,Philippines,Lineage_03,Axoo_12,NO
564,XO2020-2-149,Philippines,Lineage_03,Axoo_12,NO
565,XO2020-2-15,Philippines,Lineage_03,Axoo_12,YES
566,XO2020-2-15,Philippines,Xoc,Xoc,YES
567,XO2020-2-150,Philippines,Lineage_03,Axoo_12,NO
568,XO2020-2-151,Philippines,Lineage_03,Axoo_12,NO
569,XO2020-2-152,Philippines,Lineage_03,Axoo_12,YES
570,XO2020-2-152,Philippines,Xoc,Xoc,YES
571,XO2020-2-153,Philippines,Lineage_03,Axoo_12,NO
572,XO2020-2-154,Philippines,Lineage_03,Axoo_12,NO
573,XO2020-2-155,Philippines,Lineage_01,Axoo_01,YES
574,XO2020-2-155,Philippines,Lineage_01,Axoo_03,YES
575,XO2020-2-156,Philippines,Lineage_03,Axoo_12,NO
576,XO2020-2-157,Philippines,Lineage_03,Axoo_12,NO
577,XO2020-2-158,Philippines,Lineage_03,Axoo_12,NO
578,XO2020-2-159,Philippines,Lineage_03,Axoo_12,NO
579,XO2020-2-16,Philippines,Lineage_03,Axoo_12,NO
580,XO2020-2-160,Philippines,Lineage_03,Axoo_12,YES
581,XO2020-2-160,Philippines,Xoc,Xoc,YES
582,XO2020-2-161,Philippines,Lineage_01,Axoo_01,YES
583,XO2020-2-161,Philippines,Lineage_01,Axoo_03,YES
584,XO2020-2-162,Philippines,Lineage_03,Axoo_12,NO
585,XO2020-2-163,Philippines,Lineage_03,Axoo_12,NO
586,XO2020-2-164,Philippines,Lineage_03,Axoo_12,NO
587,XO2020-2-165,Philippines,Lineage_03,Axoo_12,NO
588,XO2020-2-166,Philippines,Lineage_03,Axoo_12,NO
589,XO2020-2-167,Philippines,Lineage_03,Axoo_12,NO
590,XO2020-2-168,Philippines,NA,NA,NO
591,XO2020-2-169,Philippines,NA,NA,NO
592,XO2020-2-17,Philippines,Lineage_03,Axoo_12,NO
593,XO2020-2-170,Philippines,Lineage_03,Axoo_12,NO
594,XO2020-2-171,Philippines,Lineage_03,Axoo_12,NO
595,XO2020-2-172,Philippines,Lineage_03,Axoo_12,YES
596,XO2020-2-172,Philippines,Xoc,Xoc,YES
597,XO2020-2-173,Philippines,NA,NA,NO
598,XO2020-2-174,Philippines,NA,NA,NO
599,XO2020-2-175,Philippines,Lineage_03,Axoo_12,NO
600,XO2020-2-176,Philippines,NA,NA,NO
601,XO2020-2-177,Philippines,NA,NA,NO
602,XO2020-2-178,Philippines,Lineage_03,Axoo_12,NO
603,XO2020-2-179,Philippines,Lineage_03,Axoo_12,NO
604,XO2020-2-18,Philippines,Lineage_03,Axoo_12,YES
605,XO2020-2-18,Philippines,Xoc,Xoc,YES
606,XO2020-2-180,Philippines,Lineage_03,Axoo_12,NO
607,XO2020-2-181,Philippines,Lineage_01,Axoo_01,YES
608,XO2020-2-181,Philippines,Lineage_01,Axoo_03,YES
609,XO2020-2-182,Philippines,Lineage_03,Axoo_12,NO
610,XO2020-2-183,Philippines,Lineage_01,Axoo_01,YES
611,XO2020-2-183,Philippines,Lineage_01,Axoo_03,YES
612,XO2020-2-183,Philippines,Xoc,Xoc,YES
613,XO2020-2-184,Philippines,Lineage_01,Axoo_01,YES
614,XO2020-2-184,Philippines,Lineage_01,Axoo_03,YES
615,XO2020-2-185,Philippines,Lineage_03,Axoo_12,YES
616,XO2020-2-185,Philippines,Xoc,Xoc,YES
617,XO2020-2-186,Philippines,Lineage_03,Axoo_12,YES
618,XO2020-2-186,Philippines,Xoc,Xoc,YES
619,XO2020-2-187,Philippines,Lineage_03,Axoo_12,YES
620,XO2020-2-187,Philippines,Xoc,Xoc,YES
621,XO2020-2-188,Philippines,Lineage_03,Axoo_12,YES
622,XO2020-2-188,Philippines,Xoc,Xoc,YES
623,XO2020-2-189,Philippines,Lineage_01,Unresolved,YES
624,XO2020-2-189,Philippines,Lineage_02,Unresolved,YES
625,XO2020-2-189,Philippines,Xoc,Xoc,YES
626,XO2020-2-19,Philippines,Lineage_03,Axoo_12,YES
627,XO2020-2-19,Philippines,Xoc,Xoc,YES
628,XO2020-2-190,Philippines,Lineage_01,Unresolved,YES
629,XO2020-2-190,Philippines,Lineage_02,Unresolved,YES
630,XO2020-2-190,Philippines,Xoc,Xoc,YES
631,XO2020-2-191,Philippines,Lineage_03,Axoo_12,YES
632,XO2020-2-191,Philippines,Xoc,Xoc,YES
633,XO2020-2-192,Philippines,Lineage_03,Axoo_12,YES
634,XO2020-2-192,Philippines,Xoc,Xoc,YES
635,XO2020-2-193,Philippines,Lineage_01,Axoo_02,YES
636,XO2020-2-193,Philippines,Lineage_01,Axoo_03,YES
637,XO2020-2-193,Philippines,Lineage_02,Axoo_04,YES
638,XO2020-2-193,Philippines,Lineage_02,Axoo_06,YES
639,XO2020-2-193,Philippines,Lineage_02,Axoo_07,YES
640,XO2020-2-193,Philippines,Lineage_03,Axoo_10,YES
641,XO2020-2-193,Philippines,Lineage_03,Axoo_11,YES
642,XO2020-2-193,Philippines,Lineage_03,Axoo_12,YES
643,XO2020-2-193,Philippines,Xoc,Xoc,YES
644,XO2020-2-194,Philippines,Lineage_01,Axoo_03,YES
645,XO2020-2-194,Philippines,Lineage_02,Axoo_06,YES
646,XO2020-2-194,Philippines,Lineage_02,Axoo_07,YES
647,XO2020-2-194,Philippines,Lineage_03,Axoo_11,YES
648,XO2020-2-194,Philippines,Lineage_03,Axoo_12,YES
649,XO2020-2-194,Philippines,Xoc,Xoc,YES
650,XO2020-2-195,Philippines,Lineage_01,Axoo_03,YES
651,XO2020-2-195,Philippines,Lineage_03,Axoo_12,YES
652,XO2020-2-196,Philippines,Lineage_03,Axoo_12,YES
653,XO2020-2-196,Philippines,Xoc,Xoc,YES
654,XO2020-2-197,Philippines,Lineage_03,Axoo_12,YES
655,XO2020-2-197,Philippines,Xoc,Xoc,YES
656,XO2020-2-198,Philippines,Lineage_03,Axoo_12,YES
657,XO2020-2-198,Philippines,Xoc,Xoc,YES
658,XO2020-2-199,Philippines,Lineage_03,Axoo_12,YES
659,XO2020-2-199,Philippines,Xoc,Xoc,YES
660,XO2020-2-2,Philippines,Xoc,Xoc,NO
661,XO2020-2-20,Philippines,Lineage_03,Axoo_12,YES
662,XO2020-2-20,Philippines,Xoc,Xoc,YES
663,XO2020-2-200,Philippines,Lineage_03,Axoo_12,YES
664,XO2020-2-200,Philippines,Xoc,Xoc,YES
665,XO2020-2-201,Philippines,Lineage_03,Axoo_12,YES
666,XO2020-2-201,Philippines,Xoc,Xoc,YES
667,XO2020-2-202,Philippines,Lineage_03,Axoo_12,YES
668,XO2020-2-202,Philippines,Xoc,Xoc,YES
669,XO2020-2-203,Philippines,Lineage_03,Axoo_12,NO
670,XO2020-2-204,Philippines,Lineage_03,Axoo_12,NO
671,XO2020-2-205,Philippines,Lineage_03,Axoo_12,YES
672,XO2020-2-205,Philippines,Xoc,Xoc,YES
673,XO2020-2-206,Philippines,Lineage_03,Axoo_12,YES
674,XO2020-2-206,Philippines,Xoc,Xoc,YES
675,XO2020-2-207,Philippines,Lineage_03,Axoo_12,NO
676,XO2020-2-208,Philippines,Lineage_03,Axoo_12,NO
677,XO2020-2-209,Philippines,Lineage_03,Axoo_12,YES
678,XO2020-2-209,Philippines,Xoc,Xoc,YES
679,XO2020-2-21,Philippines,Lineage_03,Axoo_12,YES
680,XO2020-2-21,Philippines,Xoc,Xoc,YES
681,XO2020-2-210,Philippines,Lineage_03,Axoo_12,YES
682,XO2020-2-210,Philippines,Xoc,Xoc,YES
683,XO2020-2-211,Philippines,Lineage_03,Axoo_12,NO
684,XO2020-2-212,Philippines,Lineage_03,Axoo_12,NO
685,XO2020-2-213,Philippines,Lineage_03,Axoo_12,YES
686,XO2020-2-213,Philippines,Xoc,Xoc,YES
687,XO2020-2-214,Philippines,Lineage_03,Axoo_12,YES
688,XO2020-2-214,Philippines,Xoc,Xoc,YES
689,XO2020-2-215,Philippines,Lineage_03,Axoo_12,YES
690,XO2020-2-215,Philippines,Xoc,Xoc,YES
691,XO2020-2-216,Philippines,Lineage_03,Axoo_12,NO
692,XO2020-2-217,Philippines,Lineage_03,Axoo_12,YES
693,XO2020-2-217,Philippines,Xoc,Xoc,YES
694,XO2020-2-218,Philippines,Lineage_03,Axoo_12,NO
695,XO2020-2-219,Philippines,Lineage_03,Axoo_12,NO
696,XO2020-2-22,Philippines,Lineage_03,Axoo_12,YES
697,XO2020-2-22,Philippines,Xoc,Xoc,YES
698,XO2020-2-220,Philippines,Lineage_03,Axoo_12,YES
699,XO2020-2-220,Philippines,Xoc,Xoc,YES
700,XO2020-2-221,Philippines,Lineage_03,Axoo_12,YES
701,XO2020-2-221,Philippines,Xoc,Xoc,YES
702,XO2020-2-222,Philippines,Lineage_03,Axoo_12,YES
703,XO2020-2-222,Philippines,Xoc,Xoc,YES
704,XO2020-2-223,Philippines,Lineage_03,Axoo_12,YES
705,XO2020-2-223,Philippines,Xoc,Xoc,YES
706,XO2020-2-224,Philippines,Lineage_03,Axoo_12,NO
707,XO2020-2-225,Philippines,Lineage_03,Axoo_12,YES
708,XO2020-2-225,Philippines,Xoc,Xoc,YES
709,XO2020-2-226,Philippines,Lineage_03,Axoo_12,NO
710,XO2020-2-227,Philippines,Lineage_03,Axoo_12,NO
711,XO2020-2-228,Philippines,Lineage_03,Axoo_12,NO
712,XO2020-2-229,Philippines,Lineage_03,Axoo_12,YES
713,XO2020-2-229,Philippines,Xoc,Xoc,YES
714,XO2020-2-23,Philippines,Lineage_03,Axoo_12,NO
715,XO2020-2-230,Philippines,Lineage_03,Axoo_12,YES
716,XO2020-2-230,Philippines,Xoc,Xoc,YES
717,XO2020-2-231,Philippines,Lineage_03,Axoo_12,NO
718,XO2020-2-232,Philippines,Lineage_03,Axoo_12,NO
719,XO2020-2-233,Philippines,Lineage_03,Axoo_12,YES
720,XO2020-2-233,Philippines,Xoc,Xoc,YES
721,XO2020-2-234,Philippines,Lineage_03,Axoo_12,YES
722,XO2020-2-234,Philippines,Xoc,Xoc,YES
723,XO2020-2-235,Philippines,Lineage_03,Axoo_12,NO
724,XO2020-2-236,Philippines,Lineage_03,Axoo_12,NO
725,XO2020-2-237,Philippines,Lineage_03,Axoo_12,YES
726,XO2020-2-237,Philippines,Xoc,Xoc,YES
727,XO2020-2-238,Philippines,Lineage_03,Axoo_12,YES
728,XO2020-2-238,Philippines,Xoc,Xoc,YES
729,XO2020-2-239,Philippines,Lineage_03,Axoo_12,NO
730,XO2020-2-24,Philippines,Lineage_03,Axoo_12,NO
731,XO2020-2-240,Philippines,Lineage_03,Axoo_12,NO
732,XO2020-2-241,Philippines,Lineage_03,Axoo_12,NO
733,XO2020-2-242,Philippines,Lineage_01,Unresolved,YES
734,XO2020-2-242,Philippines,Lineage_02,Unresolved,YES
735,XO2020-2-242,Philippines,Xoc,Xoc,YES
736,XO2020-2-243,Philippines,Lineage_01,Unresolved,YES
737,XO2020-2-243,Philippines,Lineage_02,Unresolved,YES
738,XO2020-2-243,Philippines,Xoc,Xoc,YES
739,XO2020-2-244,Philippines,Lineage_01,Unresolved,YES
740,XO2020-2-244,Philippines,Lineage_02,Unresolved,YES
741,XO2020-2-244,Philippines,Xoc,Xoc,YES
742,XO2020-2-245,Philippines,Lineage_03,Axoo_12,YES
743,XO2020-2-245,Philippines,Xoc,Xoc,YES
744,XO2020-2-246,Philippines,Lineage_03,Axoo_12,YES
745,XO2020-2-246,Philippines,Xoc,Xoc,YES
746,XO2020-2-247,Philippines,Lineage_03,Axoo_12,NO
747,XO2020-2-248,Philippines,Lineage_03,Axoo_12,NO
748,XO2020-2-249,Philippines,Lineage_03,Axoo_12,YES
749,XO2020-2-249,Philippines,Xoc,Xoc,YES
750,XO2020-2-25,Philippines,Lineage_03,Axoo_12,NO
751,XO2020-2-250,Philippines,Lineage_03,Axoo_12,NO
752,XO2020-2-251,Philippines,Lineage_03,Axoo_12,NO
753,XO2020-2-252,Philippines,Lineage_03,Axoo_12,NO
754,XO2020-2-253,Philippines,Lineage_03,Axoo_12,NO
755,XO2020-2-254,Philippines,Lineage_03,Axoo_12,NO
756,XO2020-2-255,Philippines,Lineage_03,Axoo_12,NO
757,XO2020-2-256,Philippines,Lineage_03,Axoo_11,NO
758,XO2020-2-257,Philippines,Lineage_03,Axoo_11,YES
759,XO2020-2-257,Philippines,Xoc,Xoc,YES
760,XO2020-2-258,Philippines,Xoc,Xoc,NO
761,XO2020-2-259,Philippines,Lineage_03,Axoo_12,NO
762,XO2020-2-26,Philippines,Lineage_03,Axoo_12,YES
763,XO2020-2-26,Philippines,Xoc,Xoc,YES
764,XO2020-2-260,Philippines,NA,NA,NO
765,XO2020-2-261,Philippines,Xoc,Xoc,NO
766,XO2020-2-262,Philippines,Lineage_02,Axoo_06,NO
767,XO2020-2-263,Philippines,NA,NA,NO
768,XO2020-2-264,Philippines,Lineage_03,Axoo_12,NO
769,XO2020-2-265,Philippines,Lineage_03,Axoo_12,NO
770,XO2020-2-266,Philippines,Lineage_03,Axoo_12,YES
771,XO2020-2-266,Philippines,Xoc,Xoc,YES
772,XO2020-2-267,Philippines,NA,NA,NO
773,XO2020-2-268,Philippines,Lineage_03,Axoo_11,NO
774,XO2020-2-269,Philippines,Lineage_03,Axoo_12,YES
775,XO2020-2-269,Philippines,Xoc,Xoc,YES
776,XO2020-2-27,Philippines,Lineage_03,Axoo_12,YES
777,XO2020-2-27,Philippines,Xoc,Xoc,YES
778,XO2020-2-270,Philippines,Lineage_03,Axoo_12,NO
779,XO2020-2-271,Philippines,Lineage_03,Axoo_11,NO
780,XO2020-2-272,Philippines,Lineage_03,Axoo_11,NO
781,XO2020-2-273,Philippines,Lineage_03,Axoo_11,NO
782,XO2020-2-274,Philippines,Lineage_03,Axoo_11,YES
783,XO2020-2-274,Philippines,Xoc,Xoc,YES
784,XO2020-2-275,Philippines,Lineage_03,Axoo_11,NO
785,XO2020-2-276,Philippines,Lineage_03,Axoo_11,YES
786,XO2020-2-276,Philippines,Xoc,Xoc,YES
787,XO2020-2-277,Philippines,Lineage_03,Axoo_11,NO
788,XO2020-2-278,Philippines,Lineage_03,Axoo_11,YES
789,XO2020-2-278,Philippines,Xoc,Xoc,YES
790,XO2020-2-279,Philippines,Lineage_03,Axoo_11,YES
791,XO2020-2-279,Philippines,Xoc,Xoc,YES
792,XO2020-2-28,Philippines,Lineage_03,Axoo_12,YES
793,XO2020-2-28,Philippines,Xoc,Xoc,YES
794,XO2020-2-280,Philippines,Lineage_03,Axoo_11,NO
795,XO2020-2-281,Philippines,Lineage_01,Unresolved,YES
796,XO2020-2-281,Philippines,Lineage_02,Unresolved,YES
797,XO2020-2-281,Philippines,Xoc,Xoc,YES
798,XO2020-2-282,Philippines,Lineage_01,Unresolved,YES
799,XO2020-2-282,Philippines,Lineage_02,Unresolved,YES
800,XO2020-2-282,Philippines,Xoc,Xoc,YES
801,XO2020-2-283,Philippines,Lineage_01,Unresolved,YES
802,XO2020-2-283,Philippines,Lineage_02,Unresolved,YES
803,XO2020-2-283,Philippines,Xoc,Xoc,YES
804,XO2020-2-284,Philippines,Lineage_01,Unresolved,YES
805,XO2020-2-284,Philippines,Lineage_02,Unresolved,YES
806,XO2020-2-284,Philippines,Xoc,Xoc,YES
807,XO2020-2-285,Philippines,Lineage_01,Unresolved,YES
808,XO2020-2-285,Philippines,Lineage_02,Unresolved,YES
809,XO2020-2-285,Philippines,Xoc,Xoc,YES
810,XO2020-2-286,Philippines,Lineage_02,Axoo_06,YES
811,XO2020-2-286,Philippines,Lineage_02,Axoo_07,YES
812,XO2020-2-286,Philippines,Xoc,Xoc,YES
813,XO2020-2-287,Philippines,Lineage_01,Axoo_03,YES
814,XO2020-2-287,Philippines,Lineage_02,Axoo_04,YES
815,XO2020-2-287,Philippines,Lineage_02,Axoo_06,YES
816,XO2020-2-287,Philippines,Lineage_02,Axoo_07,YES
817,XO2020-2-287,Philippines,Lineage_03,Axoo_11,YES
818,XO2020-2-287,Philippines,Lineage_03,Axoo_12,YES
819,XO2020-2-287,Philippines,Xoc,Xoc,YES
820,XO2020-2-288,Philippines,Lineage_01,Axoo_03,YES
821,XO2020-2-288,Philippines,Lineage_02,Axoo_04,YES
822,XO2020-2-288,Philippines,Lineage_02,Axoo_06,YES
823,XO2020-2-288,Philippines,Lineage_02,Axoo_07,YES
824,XO2020-2-288,Philippines,Lineage_03,Axoo_11,YES
825,XO2020-2-288,Philippines,Lineage_03,Axoo_12,YES
826,XO2020-2-288,Philippines,Xoc,Xoc,YES
827,XO2020-2-289,Philippines,Lineage_01,Unresolved,YES
828,XO2020-2-289,Philippines,Lineage_02,Unresolved,YES
829,XO2020-2-289,Philippines,Xoc,Xoc,YES
830,XO2020-2-29,Philippines,Lineage_03,Axoo_12,YES
831,XO2020-2-29,Philippines,Xoc,Xoc,YES
832,XO2020-2-290,Philippines,Lineage_01,Unresolved,YES
833,XO2020-2-290,Philippines,Lineage_02,Unresolved,YES
834,XO2020-2-290,Philippines,Xoc,Xoc,YES
835,XO2020-2-291,Philippines,Lineage_01,Unresolved,YES
836,XO2020-2-291,Philippines,Lineage_02,Unresolved,YES
837,XO2020-2-291,Philippines,Xoc,Xoc,YES
838,XO2020-2-292,Philippines,Lineage_01,Unresolved,YES
839,XO2020-2-292,Philippines,Lineage_02,Unresolved,YES
840,XO2020-2-292,Philippines,Xoc,Xoc,YES
841,XO2020-2-293,Philippines,Lineage_01,Unresolved,YES
842,XO2020-2-293,Philippines,Lineage_02,Unresolved,YES
843,XO2020-2-293,Philippines,Xoc,Xoc,YES
844,XO2020-2-294,Philippines,Lineage_01,Unresolved,YES
845,XO2020-2-294,Philippines,Lineage_02,Unresolved,YES
846,XO2020-2-294,Philippines,Xoc,Xoc,YES
847,XO2020-2-295,Philippines,Lineage_01,Unresolved,YES
848,XO2020-2-295,Philippines,Lineage_02,Unresolved,YES
849,XO2020-2-295,Philippines,Xoc,Xoc,YES
850,XO2020-2-296,Philippines,Lineage_01,Unresolved,YES
851,XO2020-2-296,Philippines,Lineage_02,Unresolved,YES
852,XO2020-2-296,Philippines,Xoc,Xoc,YES
853,XO2020-2-297,Philippines,Lineage_01,Unresolved,YES
854,XO2020-2-297,Philippines,Lineage_02,Unresolved,YES
855,XO2020-2-297,Philippines,Xoc,Xoc,YES
856,XO2020-2-298,Philippines,Lineage_01,Unresolved,YES
857,XO2020-2-298,Philippines,Lineage_02,Unresolved,YES
858,XO2020-2-298,Philippines,Xoc,Xoc,YES
859,XO2020-2-299,Philippines,Lineage_02,Unresolved,YES
860,XO2020-2-299,Philippines,Xoc,Xoc,YES
861,XO2020-2-3,Philippines,Lineage_03,Axoo_12,YES
862,XO2020-2-3,Philippines,Xoc,Xoc,YES
863,XO2020-2-30,Philippines,Lineage_03,Axoo_12,NO
864,XO2020-2-300,Philippines,Lineage_01,Unresolved,YES
865,XO2020-2-300,Philippines,Lineage_02,Unresolved,YES
866,XO2020-2-300,Philippines,Xoc,Xoc,YES
867,XO2020-2-301,Philippines,Lineage_01,Unresolved,YES
