vCode,databaseCode,sampleCode,isolateName,district,province,country,year,riceVarSource,riceGrowthStage,percDiseasedLeaf,institute,sampleType,runCode,lineage,AxooPopn,latitude,longitude
VCE_02764,Xo2021-2-63,BXo 2663,BXo 2663,Bheramara,Khulna,Bangladesh,2019.0,BRRI dhan48,Reproductive stage,0.7,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,22.9372087,89.2852741
VCE_02765,Xo2021-2-64,BXo 2664,BXo 2664,Poradah,Khulna,Bangladesh,2019.0,BRRI dhan48,Reproductive stage,0.8,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,22.9372087,89.2852741
VCE_02962,Xo2021-2-94,BXo 2693,BXo 2693,BAU campus,Mymensingh,Bangladesh,2019.0,BRRI dhan50,Reproductive stage,0.6,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,24.8889305,90.3845187
VCE_01014,XO2020-2-566,2019 BB1,2019 BB1,TaungTwinGyi,Magway Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,,,20.2747958,94.7362245
VCE_01015,XO2020-2-567,2019 BB2,2019 BB2,TaungTwinGyi,Magway Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,,,20.2747958,94.7362245
VCE_01090,XO2020-2-626,2019 BB61,2019 BB61,Kaundgyi daunt,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,,,16.8340079,95.1804705
VCE_01108,XO2020-2-639,2019 BB74,2019 BB74,Danuphyu,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,,,16.8340079,95.1804705
VCE_01120,XO2020-2-647,2019 BB82,2019 BB82,Hmawbi,Yangon Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,,,16.647565,96.1129218
VCE_02255,Xo2021-2-186,BXo 2783,BXo 2783,Ishwardi,Rajshahi,Bangladesh,2019.0,Hybrid,Reproductive stage,0.5,Bangladesh Rice Research Institute,Leaf,XO2021-2,,,24.6285432,89.0376862
VCE_02256,Xo2021-2-187,BXo 2784,BXo 2784,Patgram,Rangpur,Bangladesh,2019.0,Swarna,Reproductive stage,0.9,Bangladesh Rice Research Institute,Leaf,XO2021-2,,,25.6376135,89.0826381
VCE_02257,Xo2021-2-188,BXo 2785,BXo 2785,Patgram,Rangpur,Bangladesh,2019.0,BRRI dhan81,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,,,25.6376135,89.0826381
VCE_02285,Xo2021-2-21,BXo 2621,BXo 2621,Nageshwari,Rangpur,Bangladesh,2019.0,Swarna,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,,,25.6376135,89.0826381
VCE_02289,Xo2021-2-213,BXo 2409,BXo 2409,Mirkadim,Dhaka,Bangladesh,2019.0,BRRI dhan34,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,,,23.7644025,90.389015
VCE_02332,Xo2021-2-250,BXo 2446,BXo 2446,Nakla,Mymensingh,Bangladesh,2019.0,BRRI dhan28,Reproductive stage,0.9,Bangladesh Rice Research Institute,Leaf,XO2021-2,,,24.8889305,90.3845187
VCE_02334,Xo2021-2-252,BXo 2448,BXo 2448,Nalitabari,Mymensingh,Bangladesh,2019.0,BRRI dhan71,Reproductive stage,0.75,Bangladesh Rice Research Institute,Leaf,XO2021-2,,,24.8889305,90.3845187
VCE_02361,Xo2021-2-276,BXo 2472,BXo 2472,Akkelpur,Rajshahi,Bangladesh,2019.0,BRRI dhan28,Reproductive stage,0.75,Bangladesh Rice Research Institute,Leaf,XO2021-2,,,24.6285432,89.0376862
VCE_02364,Xo2021-2-279,BXo 2475,BXo 2475,Jaypurhat sadar,Rajshahi,Bangladesh,2019.0,ACI hybrid,Reproductive stage,0.9,Bangladesh Rice Research Institute,Leaf,XO2021-2,,,24.6285432,89.0376862
VCE_02365,Xo2021-2-28,BXo 2628,BXo 2628,Birgonj,Rangpur,Bangladesh,2019.0,BRRI dhan50,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,,,25.6376135,89.0826381
VCE_02392,Xo2021-2-304,BXo 2101,BXo 2101,Mujibnagar,Khulna,Bangladesh,2019.0,BRRI dhan29,Reproductive stage,0.65,Bangladesh Rice Research Institute,Leaf,XO2021-2,,,22.9372087,89.2852741
VCE_02477,Xo2021-2-45,BXo 2645,BXo 2645,Dubail,Dhaka,Bangladesh,2019.0,BRRI dhan75,Reproductive stage,0.55,Bangladesh Rice Research Institute,Leaf,XO2021-2,,,23.7644025,90.389015
VCE_02769,Xo2021-2-66,BXo 2666,BXo 2666,Sherpur,Rajshahi,Bangladesh,2019.0,Kalojira,Reproductive stage,0.8,Bangladesh Rice Research Institute,Leaf,XO2021-2,,,24.6285432,89.0376862
VCE_02780,Xo2021-2-67,BXo 2667,BXo 2667,Nandigram,Rajshahi,Bangladesh,2019.0,BRRI dhan75,Reproductive stage,0.9,Bangladesh Rice Research Institute,Leaf,XO2021-2,,,24.6285432,89.0376862
VCE_02963,Xo2021-2-95,BXo 2694,BXo 2694,BAU campus,Mymensingh,Bangladesh,2019.0,BRRI dhan81,Reproductive stage,0.75,Bangladesh Rice Research Institute,Leaf,XO2021-2,,,24.8889305,90.3845187
VCE_01065,XO2020-2-606,2019 BB41,2019 BB41,Kyaungkhin,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Xoc,Xoc,16.8340079,95.1804705
VCE_01084,XO2020-2-620,2019 BB55,2019 BB55,Hinthada,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Xoc,Xoc,16.8340079,95.1804705
VCE_01102,XO2020-2-635,2019 BB70,2019 BB70,Zaloung,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Xoc,Xoc,16.8340079,95.1804705
VCE_01066,XO2020-2-607,2019 BB42,2019 BB42,Myaung Aung,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Xoc,Xoc,16.8340079,95.1804705
VCE_01079,XO2020-2-618,2019 BB53,2019 BB53,Hinthada,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Xoc,Xoc,16.8340079,95.1804705
VCE_01111,XO2020-2-641,2019 BB76,2019 BB76,Naungtone,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Xoc,Xoc,16.8340079,95.1804705
VCE_01118,XO2020-2-646,2019 BB81,2019 BB81,Hmawbi,Yangon Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Xoc,Xoc,16.647565,96.1129218
VCE_01122,XO2020-2-649,2019 BB84,2019 BB84,Hmawbi,Yangon Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Xoc,Xoc,16.647565,96.1129218
VCE_01127,XO2020-2-652,2019 BB87,2019 BB87,Hmawbi,Yangon Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Xoc,Xoc,16.647565,96.1129218
VCE_02141,Xo2021-2-104,BXo 2702,BXo 2702,"BRRI R/S, Barishal",Barisal,Bangladesh,2020.0,BRRI dhan81,Reproductive stage,0.7,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo6,22.4934035,90.3548015
VCE_02142,Xo2021-2-104,BXo 2702,BXo 2702,"BRRI R/S, Barishal",Barisal,Bangladesh,2020.0,BRRI dhan81,Reproductive stage,0.7,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo7,22.4934035,90.3548015
VCE_02145,Xo2021-2-107,BXo 2705,BXo 2705,Ujirpur,Barisal,Bangladesh,2020.0,Binni,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo6,22.4934035,90.3548015
VCE_02146,Xo2021-2-107,BXo 2705,BXo 2705,Ujirpur,Barisal,Bangladesh,2020.0,Binni,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo7,22.4934035,90.3548015
VCE_02179,Xo2021-2-134,BXo 2732,BXo 2732,Hajigonj,Meghna,Bangladesh,2020.0,BRRI dhan29,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo6,23.76520405,90.4138073
VCE_02180,Xo2021-2-134,BXo 2732,BXo 2732,Hajigonj,Meghna,Bangladesh,2020.0,BRRI dhan29,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo7,23.76520405,90.4138073
VCE_02181,Xo2021-2-135,BXo 2733,BXo 2733,Faridgonj,Meghna,Bangladesh,2020.0,BRRI dhan81,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo6,23.76520405,90.4138073
VCE_02182,Xo2021-2-135,BXo 2733,BXo 2733,Faridgonj,Meghna,Bangladesh,2020.0,BRRI dhan81,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo7,23.76520405,90.4138073
VCE_02183,Xo2021-2-136,BXo 2734,BXo 2734,Faridgonj,Meghna,Bangladesh,2020.0,BRRI dhan28,Reproductive stage,0.9,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo6,23.76520405,90.4138073
VCE_02184,Xo2021-2-136,BXo 2734,BXo 2734,Faridgonj,Meghna,Bangladesh,2020.0,BRRI dhan28,Reproductive stage,0.9,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo7,23.76520405,90.4138073
VCE_02185,Xo2021-2-137,BXo 2735,BXo 2735,"BRRI R/S, Songaji",Chittagong,Bangladesh,2020.0,Hybrid Hira,Reproductive stage,0.75,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo6,22.333778,91.8344348
VCE_02186,Xo2021-2-137,BXo 2735,BXo 2735,"BRRI R/S, Songaji",Chittagong,Bangladesh,2020.0,Hybrid Hira,Reproductive stage,0.75,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo7,22.333778,91.8344348
VCE_02192,Xo2021-2-141,BXo 2739,BXo 2739,"BRRI R/S, Songaji",Chittagong,Bangladesh,2020.0,BRRI dhan81,Reproductive stage,0.65,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo7,22.333778,91.8344348
VCE_02193,Xo2021-2-141,BXo 2739,BXo 2739,"BRRI R/S, Songaji",Chittagong,Bangladesh,2020.0,BRRI dhan81,Reproductive stage,0.65,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,22.333778,91.8344348
VCE_02197,Xo2021-2-145,BXo 2743,BXo 2743,Monohordi,Dhaka,Bangladesh,2020.0,BRRI dhan82,Reproductive stage,0.95,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo6,23.7644025,90.389015
VCE_02198,Xo2021-2-145,BXo 2743,BXo 2743,Monohordi,Dhaka,Bangladesh,2020.0,BRRI dhan82,Reproductive stage,0.95,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo7,23.7644025,90.389015
VCE_02202,Xo2021-2-149,BXo 2747,BXo 2747,"Tarabo, Rupgonj",Dhaka,Bangladesh,2020.0,Hybrid,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo6,23.7644025,90.389015
VCE_02203,Xo2021-2-149,BXo 2747,BXo 2747,"Tarabo, Rupgonj",Dhaka,Bangladesh,2020.0,Hybrid,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo7,23.7644025,90.389015
VCE_02236,Xo2021-2-173,BXo 2771,BXo 2771,Singra,Rajshahi,Bangladesh,2020.0,Hybrid,Reproductive stage,0.95,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo6,24.6285432,89.0376862
VCE_02237,Xo2021-2-173,BXo 2771,BXo 2771,Singra,Rajshahi,Bangladesh,2020.0,Hybrid,Reproductive stage,0.95,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo7,24.6285432,89.0376862
VCE_02239,Xo2021-2-175,BXo 2773,BXo 2773,Singra,Rajshahi,Bangladesh,2020.0,BRRI dhan81,Reproductive stage,0.75,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo6,24.6285432,89.0376862
VCE_02240,Xo2021-2-175,BXo 2773,BXo 2773,Singra,Rajshahi,Bangladesh,2020.0,BRRI dhan81,Reproductive stage,0.75,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo7,24.6285432,89.0376862
VCE_02140,Xo2021-2-103,BXo 2701,BXo 2701,"BRRI R/S, Barishal",Barisal,Bangladesh,2020.0,BRRI dhan28,Reproductive stage,0.75,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,22.4934035,90.3548015
VCE_02143,Xo2021-2-105,BXo 2703,BXo 2703,"BRRI R/S, Barishal",Barisal,Bangladesh,2020.0,BRRI dhan29,Reproductive stage,0.8,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,22.4934035,90.3548015
VCE_02144,Xo2021-2-106,BXo 2704,BXo 2704,Ujirpur,Barisal,Bangladesh,2020.0,Vojon,Reproductive stage,0.95,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,22.4934035,90.3548015
VCE_02147,Xo2021-2-108,BXo 2706,BXo 2706,Babugonj,Barisal,Bangladesh,2020.0,Kumragoir,Reproductive stage,0.75,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,22.4934035,90.3548015
VCE_02175,Xo2021-2-130,BXo 2728,BXo 2728,Raipur,Chittagong,Bangladesh,2020.0,Hybrid,Reproductive stage,0.75,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,22.333778,91.8344348
VCE_02176,Xo2021-2-131,BXo 2729,BXo 2729,Raipur,Chittagong,Bangladesh,2020.0,BRRI dhan81,Reproductive stage,0.95,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,22.333778,91.8344348
VCE_02177,Xo2021-2-132,BXo 2730,BXo 2730,Raipur,Chittagong,Bangladesh,2020.0,BRRI dhan28,Reproductive stage,0.8,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,22.333778,91.8344348
VCE_02178,Xo2021-2-133,BXo 2731,BXo 2731,Hajigonj,Meghna,Bangladesh,2020.0,BR14,Reproductive stage,0.75,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,23.76520405,90.4138073
VCE_02188,Xo2021-2-139,BXo 2737,BXo 2737,"BRRI R/S, Songaji",Chittagong,Bangladesh,2020.0,BRRI dhan29,Reproductive stage,0.8,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo6,22.333778,91.8344348
VCE_02191,Xo2021-2-140,BXo 2738,BXo 2738,"BRRI R/S, Songaji",Chittagong,Bangladesh,2020.0,BRRI dhan58,Reproductive stage,0.6,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,22.333778,91.8344348
VCE_02194,Xo2021-2-142,BXo 2740,BXo 2740,Shibpur,Dhaka,Bangladesh,2020.0,BRRI dhan48,Reproductive stage,0.8,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,23.7644025,90.389015
VCE_02195,Xo2021-2-143,BXo 2741,BXo 2741,Shibpur,Dhaka,Bangladesh,2020.0,BRRI dhan82,Reproductive stage,0.55,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,,23.7644025,90.389015
VCE_02196,Xo2021-2-144,BXo 2742,BXo 2742,Shibpur,Dhaka,Bangladesh,2020.0,BRRI dhan28,Reproductive stage,0.75,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,23.7644025,90.389015
VCE_02199,Xo2021-2-146,BXo 2744,BXo 2744,Monohordi,Dhaka,Bangladesh,2020.0,BRRI dhan65,Reproductive stage,0.55,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,23.7644025,90.389015
VCE_02200,Xo2021-2-147,BXo 2745,BXo 2745,"Tarabo, Rupgonj",Dhaka,Bangladesh,2020.0,BR26,Reproductive stage,0.6,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,23.7644025,90.389015
VCE_02201,Xo2021-2-148,BXo 2746,BXo 2746,"Tarabo, Rupgonj",Dhaka,Bangladesh,2020.0,BRRI dhan82,Reproductive stage,0.65,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,23.7644025,90.389015
VCE_02205,Xo2021-2-150,BXo 2748,BXo 2748,Bhulta,Dhaka,Bangladesh,2020.0,BRRI dhan48,Reproductive stage,0.75,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,23.7644025,90.389015
VCE_02206,Xo2021-2-151,BXo 2749,BXo 2749,Bhulta,Dhaka,Bangladesh,2020.0,BR26,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,23.7644025,90.389015
VCE_02207,Xo2021-2-152,BXo 2750,BXo 2750,Bhulta,Dhaka,Bangladesh,2020.0,BRRI dhan48,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,23.7644025,90.389015
VCE_02208,Xo2021-2-153,BXo 2751,BXo 2751,"Tarabo, Rupgonj",Dhaka,Bangladesh,2020.0,BRRI dhan82,Reproductive stage,0.8,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,23.7644025,90.389015
VCE_02272,Xo2021-2-199,BXo 2795,BXo 2795,Ghior,Dhaka,Bangladesh,2020.0,Hybrid teya,Reproductive stage,0.95,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,23.7644025,90.389015
VCE_02371,Xo2021-2-286,BXo 1358,BXo 1358,Meherpur sadar,Khulna,Bangladesh,2020.0,BRRI dhan28,Reproductive stage,0.45,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,22.9372087,89.2852741
VCE_02372,Xo2021-2-287,BXo 1365,BXo 1365,Meherpur sadar,Khulna,Bangladesh,2020.0,BRRI dhan29,Reproductive stage,0.5,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,22.9372087,89.2852741
VCE_02235,Xo2021-2-172,BXo 2770,BXo 2770,Blast Nursery,Dhaka,Bangladesh,2020.0,BRRI dhan87,Reproductive stage,0.55,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,23.7644025,90.389015
VCE_02238,Xo2021-2-174,BXo 2772,BXo 2772,Singra,Rajshahi,Bangladesh,2020.0,BRRI dhan58,Reproductive stage,0.8,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,24.6285432,89.0376862
VCE_02252,Xo2021-2-182,BXo 2780,BXo 2780,Ishwardi,Rajshahi,Bangladesh,2020.0,BRRI dhan28,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,24.6285432,89.0376862
VCE_02253,Xo2021-2-183,BXo 2781,BXo 2781,Ishwardi,Rajshahi,Bangladesh,2020.0,BRRI dhan29,Reproductive stage,0.65,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,24.6285432,89.0376862
VCE_02275,Xo2021-2-200,BXo 2796,BXo 2796,Jhitka,Dhaka,Bangladesh,2020.0,Mala,Reproductive stage,0.75,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,23.7644025,90.389015
VCE_02276,Xo2021-2-201,BXo 2797,BXo 2797,Jhitka,Dhaka,Bangladesh,2020.0,BRRI dhan28,Reproductive stage,0.65,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,23.7644025,90.389015
VCE_02277,Xo2021-2-202,BXo 2798,BXo 2798,Shaturia,Dhaka,Bangladesh,2020.0,BRRI dhan28,Reproductive stage,0.6,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,23.7644025,90.389015
VCE_02278,Xo2021-2-203,BXo 2799,BXo 2799,Shaturia,Dhaka,Bangladesh,2020.0,BRRI dhan29,Reproductive stage,0.35,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,23.7644025,90.389015
VCE_02279,Xo2021-2-204,BXo 2800,BXo 2800,Shaturia,Dhaka,Bangladesh,2020.0,Hybrid,Reproductive stage,0.8,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,23.7644025,90.389015
VCE_02281,Xo2021-2-206,BXo 2402,BXo 2402,Savar,Dhaka,Bangladesh,2020.0,BRRI dhan28,Reproductive stage,0.75,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,23.7644025,90.389015
VCE_02283,Xo2021-2-208,BXo 2404,BXo 2404,Savar,Dhaka,Bangladesh,2020.0,BRRI dhan63,Reproductive stage,0.65,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,23.7644025,90.389015
VCE_02284,Xo2021-2-209,BXo 2405,BXo 2405,Savar,Dhaka,Bangladesh,2020.0,BRRI dhan29,Reproductive stage,0.45,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_3,AXoo10,23.7644025,90.389015
VCE_02187,Xo2021-2-138,BXo 2736,BXo 2736,"BRRI R/S, Songaji",Chittagong,Bangladesh,2020.0,BRRI dhan28,Reproductive stage,0.95,Bangladesh Rice Research Institute,Leaf,XO2021-2,,,22.333778,91.8344348
VCE_02280,Xo2021-2-205,BXo 2401,BXo 2401,Savar,Dhaka,Bangladesh,2020.0,BRRI dhan81,Reproductive stage,0.45,Bangladesh Rice Research Institute,Leaf,XO2021-2,,,23.7644025,90.389015
VCE_02282,Xo2021-2-207,BXo 2403,BXo 2403,Savar,Dhaka,Bangladesh,2020.0,BRRI dhan58,Reproductive stage,0.95,Bangladesh Rice Research Institute,Leaf,XO2021-2,,,23.7644025,90.389015
VCE_02830,Xo2021-2-694,Tz-F1SP1-3a,F1SP1-3a,Lukenge,Morogoro Region,Tanzania,2021.0,,,,Institut de Recherche pour le D?©veloppement,DNA,XO2021-2,Lin_2,AXoo5,-7.0842931,37.4232686
VCE_02831,Xo2021-2-694,Tz-F1SP1-3a,F1SP1-3a,Lukenge,Morogoro Region,Tanzania,2021.0,,,,Institut de Recherche pour le D?©veloppement,DNA,XO2021-2,Lin_2,AXoo7,-7.0842931,37.4232686
VCE_02832,Xo2021-2-695,Tz-F1SP2-3a,F1SP2-3a,Lukenge,Morogoro Region,Tanzania,2021.0,,,,Institut de Recherche pour le D?©veloppement,DNA,XO2021-2,Lin_2,AXoo5,-7.0842931,37.4232686
VCE_02833,Xo2021-2-695,Tz-F1SP2-3a,F1SP2-3a,Lukenge,Morogoro Region,Tanzania,2021.0,,,,Institut de Recherche pour le D?©veloppement,DNA,XO2021-2,Lin_2,AXoo7,-7.0842931,37.4232686
VCE_02834,Xo2021-2-696,Tz-F1DP1-2a,F1DP1-2a,Lukenge,Morogoro Region,Tanzania,2021.0,,,,Institut de Recherche pour le D?©veloppement,DNA,XO2021-2,Lin_2,AXoo5,-7.0842931,37.4232686
VCE_02835,Xo2021-2-696,Tz-F1DP1-2a,F1DP1-2a,Lukenge,Morogoro Region,Tanzania,2021.0,,,,Institut de Recherche pour le D?©veloppement,DNA,XO2021-2,Lin_2,AXoo7,-7.0842931,37.4232686
VCE_02836,Xo2021-2-697,Tz-F1DP1-4a,F1DP1-4a,Lukenge,Morogoro Region,Tanzania,2021.0,,,,Institut de Recherche pour le D?©veloppement,DNA,XO2021-2,Lin_2,AXoo5,-7.0842931,37.4232686
VCE_02837,Xo2021-2-697,Tz-F1DP1-4a,F1DP1-4a,Lukenge,Morogoro Region,Tanzania,2021.0,,,,Institut de Recherche pour le D?©veloppement,DNA,XO2021-2,Lin_2,AXoo7,-7.0842931,37.4232686
VCE_02838,Xo2021-2-698,Tz-F1DP2-2a,F1DP2-2a,Lukenge,Morogoro Region,Tanzania,2021.0,,,,Institut de Recherche pour le D?©veloppement,DNA,XO2021-2,Lin_2,AXoo5,-7.0842931,37.4232686
VCE_02839,Xo2021-2-698,Tz-F1DP2-2a,F1DP2-2a,Lukenge,Morogoro Region,Tanzania,2021.0,,,,Institut de Recherche pour le D?©veloppement,DNA,XO2021-2,Lin_2,AXoo7,-7.0842931,37.4232686
VCE_02840,Xo2021-2-699,Tz-F1DP2-4a,F1DP2-4a,Lukenge,Morogoro Region,Tanzania,2021.0,,,,Institut de Recherche pour le D?©veloppement,DNA,XO2021-2,Lin_2,AXoo5,-7.0842931,37.4232686
VCE_02841,Xo2021-2-699,Tz-F1DP2-4a,F1DP2-4a,Lukenge,Morogoro Region,Tanzania,2021.0,,,,Institut de Recherche pour le D?©veloppement,DNA,XO2021-2,Lin_2,AXoo7,-7.0842931,37.4232686
VCE_02845,Xo2021-2-700,Tz-F2SP1-1 a,F2SP1-1 a,Lukenge,Morogoro Region,Tanzania,2021.0,,,,Institut de Recherche pour le D?©veloppement,DNA,XO2021-2,Lin_2,AXoo5,-7.0842931,37.4232686
VCE_02846,Xo2021-2-700,Tz-F2SP1-1 a,F2SP1-1 a,Lukenge,Morogoro Region,Tanzania,2021.0,,,,Institut de Recherche pour le D?©veloppement,DNA,XO2021-2,Lin_2,AXoo7,-7.0842931,37.4232686
VCE_02847,Xo2021-2-701,Tz-F2DP1-1a,F2DP1-1a,Lukenge,Morogoro Region,Tanzania,2021.0,,,,Institut de Recherche pour le D?©veloppement,DNA,XO2021-2,Lin_2,AXoo5,-7.0842931,37.4232686
VCE_02848,Xo2021-2-701,Tz-F2DP1-1a,F2DP1-1a,Lukenge,Morogoro Region,Tanzania,2021.0,,,,Institut de Recherche pour le D?©veloppement,DNA,XO2021-2,Lin_2,AXoo7,-7.0842931,37.4232686
VCE_02850,Xo2021-2-703,Tz-F3SP1-1a,F3SP1-1a,Lukenge,Morogoro Region,Tanzania,2021.0,,,,Institut de Recherche pour le D?©veloppement,DNA,XO2021-2,Lin_2,AXoo5,-7.0842931,37.4232686
VCE_02851,Xo2021-2-703,Tz-F3SP1-1a,F3SP1-1a,Lukenge,Morogoro Region,Tanzania,2021.0,,,,Institut de Recherche pour le D?©veloppement,DNA,XO2021-2,Lin_2,AXoo7,-7.0842931,37.4232686
VCE_02852,Xo2021-2-704,Tz-F3SP1-3a,F3SP1-3a,Lukenge,Morogoro Region,Tanzania,2021.0,,,,Institut de Recherche pour le D?©veloppement,DNA,XO2021-2,Lin_2,AXoo5,-7.0842931,37.4232686
VCE_02853,Xo2021-2-704,Tz-F3SP1-3a,F3SP1-3a,Lukenge,Morogoro Region,Tanzania,2021.0,,,,Institut de Recherche pour le D?©veloppement,DNA,XO2021-2,Lin_2,AXoo7,-7.0842931,37.4232686
VCE_02854,Xo2021-2-705,Tz-F3SP1-4a,F3SP1-4a,Lukenge,Morogoro Region,Tanzania,2021.0,,,,Institut de Recherche pour le D?©veloppement,DNA,XO2021-2,Lin_2,AXoo5,-7.0842931,37.4232686
VCE_02855,Xo2021-2-705,Tz-F3SP1-4a,F3SP1-4a,Lukenge,Morogoro Region,Tanzania,2021.0,,,,Institut de Recherche pour le D?©veloppement,DNA,XO2021-2,Lin_2,AXoo7,-7.0842931,37.4232686
